aviationdata.systems-v1-swagger.yaml,4,4,4,6,4,2
axesso.de-1.0.0-swagger.yaml,2,2,2,2
azure.com-addons-addons-swagger-2018-03-01-swagger.yaml,3,7,8
azure.com-adhybridhealthservice-ADHybridHealthService-2014-01-01-swagger.yaml,3,4,4,5,5,5,5,6,7,5,5,6,8,8,9,9,5,5,5,5,6,7,7,3,3,5,7,3,4,4,6,5,6,6,6,5,7,8,5,6,8,8,9,9,5,5,8,7,7,5,6,7,7,7,7,7,7,8,10,7
azure.com-advisor-2020-01-01-swagger.yaml,3,4,3,5,6,5,6,5,5,7,8,5,7
azure.com-alertsmanagement-AlertsManagement-2018-11-02-privatepreview-swagger.yaml,3,5,5,6,7,7,5,5,6,7,7,7,8
azure.com-alertsmanagement-AlertsManagement-2019-03-01-swagger.yaml,3,5,6,7,7,4,5,6,6,4
azure.com-alertsmanagement-AlertsManagement-2019-05-05-preview-swagger.yaml,3,3,5,5,6,7,7,5,5,6,7,7,7,8
azure.com-alertsmanagement-SmartDetectorAlertRulesApi-2019-06-01-swagger.yaml,5,7,8
azure.com-analysisservices-2017-08-01-beta-swagger.yaml,3,7,8,8,5,5,7,8,9,9,9,9,9
azure.com-analysisservices-2017-08-01-swagger.yaml,3,7,8,8,5,5,7,8,9,9,9,9,9
azure.com-apimanagement-2019-01-01-swagger.yaml
azure.com-apimanagement-2019-12-01-preview-swagger.yaml
azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml,9,10,11,12,11,12,13,14,13,14,11,12,13,14,13,14,11,11,12,11,11,12,11,11,12,11,12,11,12
azure.com-apimanagement-apimapis-2019-12-01-preview-swagger.yaml,9,10,11,12,11,12,13,14,13,14,11,12,13,14,13,14,11,11,12,11,11,12,11,11,12,11,12,11,12
azure.com-apimanagement-apimapisByTags-2018-06-01-preview-swagger.yaml,9
azure.com-apimanagement-apimapisByTags-2019-01-01-swagger.yaml,9
azure.com-apimanagement-apimapisByTags-2019-12-01-preview-swagger.yaml,9
azure.com-apimanagement-apimapiversionsets-2019-01-01-swagger.yaml,9,10
azure.com-apimanagement-apimapiversionsets-2019-12-01-preview-swagger.yaml,9,10
azure.com-apimanagement-apimauthorizationservers-2019-01-01-swagger.yaml,9,10
azure.com-apimanagement-apimauthorizationservers-2019-12-01-preview-swagger.yaml,9,10,11
azure.com-apimanagement-apimbackends-2019-01-01-swagger.yaml,9,10,11
azure.com-apimanagement-apimbackends-2019-12-01-preview-swagger.yaml,9,10,11
azure.com-apimanagement-apimcaches-2019-01-01-swagger.yaml,9,10
azure.com-apimanagement-apimcaches-2019-12-01-preview-swagger.yaml,9,10
azure.com-apimanagement-apimcertificates-2019-01-01-swagger.yaml,9,10
azure.com-apimanagement-apimcertificates-2019-12-01-preview-swagger.yaml,9,10
azure.com-apimanagement-apimdeployment-2019-01-01-swagger.yaml,3,5,5,7,8,9,9,9,9,9
azure.com-apimanagement-apimdeployment-2019-12-01-preview-swagger.yaml,3,5,5,7,8,9,9,9,9,9
azure.com-apimanagement-apimdiagnostics-2019-01-01-swagger.yaml,9,10
azure.com-apimanagement-apimdiagnostics-2019-12-01-preview-swagger.yaml,9,10
azure.com-apimanagement-apimemailtemplates-2019-01-01-swagger.yaml,9,10
azure.com-apimanagement-apimemailtemplates-2019-12-01-preview-swagger.yaml,9,10
azure.com-apimanagement-apimgroups-2019-01-01-swagger.yaml,9,10,11,12
azure.com-apimanagement-apimgroups-2019-12-01-preview-swagger.yaml,9,10,11,12
azure.com-apimanagement-apimidentityprovider-2019-01-01-swagger.yaml,9,10
azure.com-apimanagement-apimidentityprovider-2019-12-01-preview-swagger.yaml,9,10,11
azure.com-apimanagement-apimissues-2019-01-01-swagger.yaml,9,10
azure.com-apimanagement-apimissues-2019-12-01-preview-swagger.yaml,9,10
azure.com-apimanagement-apimloggers-2019-01-01-swagger.yaml,9,10
azure.com-apimanagement-apimloggers-2019-12-01-preview-swagger.yaml,9,10
azure.com-apimanagement-apimnamedvalues-2019-12-01-preview-swagger.yaml,9,10
azure.com-apimanagement-apimnetworkstatus-2019-01-01-swagger.yaml,11,9
azure.com-apimanagement-apimnetworkstatus-2019-12-01-preview-swagger.yaml,11,9
azure.com-apimanagement-apimnotifications-2019-01-01-swagger.yaml,9,10,11,12,11,12
azure.com-apimanagement-apimnotifications-2019-12-01-preview-swagger.yaml,9,10,11,12,11,12
azure.com-apimanagement-apimopenidconnectproviders-2019-01-01-swagger.yaml,9,10
azure.com-apimanagement-apimopenidconnectproviders-2019-12-01-preview-swagger.yaml,9,10,11
azure.com-apimanagement-apimpolicies-2019-01-01-swagger.yaml,9,10
azure.com-apimanagement-apimpolicies-2019-12-01-preview-swagger.yaml,9,10
azure.com-apimanagement-apimpolicydescriptions-2019-12-01-preview-swagger.yaml,9
azure.com-apimanagement-apimpolicysnippets-2019-01-01-swagger.yaml,9
azure.com-apimanagement-apimproducts-2019-01-01-swagger.yaml,9,10,11,12,11,12,11,12,11,11,12
azure.com-apimanagement-apimproducts-2019-12-01-preview-swagger.yaml,9,10,11,12,11,12,11,12,11,11,12
azure.com-apimanagement-apimproductsByTags-2019-01-01-swagger.yaml,9
azure.com-apimanagement-apimproductsByTags-2019-12-01-preview-swagger.yaml,9
azure.com-apimanagement-apimproperties-2019-01-01-swagger.yaml,9,10
azure.com-apimanagement-apimquotas-2019-01-01-swagger.yaml,10,12
azure.com-apimanagement-apimquotas-2019-12-01-preview-swagger.yaml,10,12
azure.com-apimanagement-apimregions-2019-01-01-swagger.yaml,9
azure.com-apimanagement-apimregions-2019-12-01-preview-swagger.yaml,9
azure.com-apimanagement-apimreports-2019-01-01-swagger.yaml,10,10,10,10,10,10,10,10
azure.com-apimanagement-apimreports-2019-12-01-preview-swagger.yaml,10,10,10,10,10,10,10,10
azure.com-apimanagement-apimsubscriptions-2019-01-01-swagger.yaml,9,10,11,11
azure.com-apimanagement-apimsubscriptions-2019-12-01-preview-swagger.yaml,9,10,11,11,11
azure.com-apimanagement-apimtagresources-2019-01-01-swagger.yaml,9
azure.com-apimanagement-apimtagresources-2019-12-01-preview-swagger.yaml,9
azure.com-apimanagement-apimtags-2019-01-01-swagger.yaml,9,10
azure.com-apimanagement-apimtags-2019-12-01-preview-swagger.yaml,9,10
azure.com-apimanagement-apimtenant-2019-01-01-swagger.yaml,10,11,12,12,11,11,11,11,11,11
azure.com-apimanagement-apimtenant-2019-12-01-preview-swagger.yaml,10,11,12,12,12,11,11,11,11,11,11,11
azure.com-apimanagement-apimusers-2019-01-01-swagger.yaml,9,10,13,11,11,11,11,11
azure.com-apimanagement-apimusers-2019-12-01-preview-swagger.yaml,9,10,13,11,11,11,11,11
azure.com-apimanagement-apimversionsets-2018-01-01-swagger.yaml,9,10
azure.com-apimanagement-apimversionsets-2018-06-01-preview-swagger.yaml,9,10
azure.com-apimanagement-definitions-2019-01-01-swagger.yaml
azure.com-apimanagement-definitions-2019-12-01-preview-swagger.yaml
azure.com-appconfiguration-2019-10-01-swagger.yaml,3,5,5,7,8,9,9,9
azure.com-appconfiguration-2019-11-01-preview-swagger.yaml,3,5,5,7,8,9,9,9,9,10,9,10
azure.com-applicationinsights-aiOperations_API-2015-05-01-swagger.yaml,3
azure.com-applicationinsights-analyticsItems_API-2015-05-01-swagger.yaml,9,10
azure.com-applicationinsights-componentApiKeys_API-2015-05-01-swagger.yaml,10,9
azure.com-applicationinsights-componentContinuousExport_API-2015-05-01-swagger.yaml,9,10
azure.com-applicationinsights-componentFeaturesAndPricing_API-2017-10-01-swagger.yaml,10
azure.com-applicationinsights-componentProactiveDetection_API-2018-05-01-preview-swagger.yaml,9,10
azure.com-applicationinsights-components_API-2015-05-01-swagger.yaml,5,7,8,10,9
azure.com-applicationinsights-componentWorkItemConfigs_API-2015-05-01-swagger.yaml,9,9,10
azure.com-applicationinsights-eaSubscriptionMigration_API-2017-10-01-swagger.yaml,5,5,5
azure.com-applicationinsights-favorites_API-2015-05-01-swagger.yaml,9,10
azure.com-applicationinsights-QueryPackQueries_API-2019-09-01-preview-swagger.yaml,9,10,10
azure.com-applicationinsights-QueryPacks_API-2019-09-01-preview-swagger.yaml,5,7,8
azure.com-applicationinsights-swagger-2018-04-20-swagger.yaml,10,10,11,10,10,9
azure.com-applicationinsights-webTestLocations_API-2015-05-01-swagger.yaml,9
azure.com-applicationinsights-webTests_API-2015-05-01-swagger.yaml,5,9,7,8
azure.com-applicationinsights-workbookOperations_API-2018-06-17-preview-swagger.yaml,3
azure.com-applicationinsights-workbooks_API-2018-06-17-preview-swagger.yaml,7,8
azure.com-applicationinsights-workbookTemplates_API-2019-10-17-preview-swagger.yaml,7,8
azure.com-appplatform-2019-05-01-preview-swagger.yaml,3,5,7,7,8,9,10,11,12,11,12,13,13,13,13,11,9,9,9,9,9
azure.com-attestation-2018-09-01-preview-swagger.yaml,2,1,3,3
azure.com-authorization-2015-07-01-swagger.yaml,3,3,4,5,7,7,12,12,1,4,5,4,5
azure.com-authorization-authorization-ClassicAdminCalls-2015-07-01-swagger.yaml,5
azure.com-authorization-authorization-DenyAssignmentGetCalls-2018-07-01-preview-swagger.yaml,5,7,12,1,4,5
azure.com-authorization-authorization-ElevateAccessCalls-2015-07-01-swagger.yaml,3
azure.com-authorization-authorization-ProviderOperationsCalls-2018-01-01-preview-swagger.yaml,3,4
azure.com-authorization-authorization-RACalls-2017-10-01-preview-swagger.yaml,5,7,12,1,4,5
azure.com-authorization-authorization-RoleAssignmentsCalls-2015-07-01-swagger.yaml,5,7,12,1,4,5
azure.com-authorization-authorization-RoleAssignmentsCalls-2018-09-01-preview-swagger.yaml,5,7,12,1,4,5
azure.com-authorization-authorization-RoleBasedCalls-2018-01-01-preview-swagger.yaml,3,4,5,7,7,12,12,1,4,5,4,5
azure.com-authorization-authorization-RoleDefinitionsCalls-2015-07-01-swagger.yaml,7,12,1,4,5
azure.com-authorization-authorization-RoleDefinitionsCalls-2018-01-01-preview-swagger.yaml,7,12,4,5
azure.com-automation-account-2015-10-31-swagger.yaml,3,5,7,8,9,9,9
azure.com-automation-certificate-2015-10-31-swagger.yaml,9,10
azure.com-automation-connection-2015-10-31-swagger.yaml,9,10
azure.com-automation-connectionType-2015-10-31-swagger.yaml,9,10
azure.com-automation-credential-2015-10-31-swagger.yaml,9,10
azure.com-automation-definitions-2018-06-10-swagger.yaml
azure.com-automation-dscCompilationJob-2018-01-15-swagger.yaml,9,10,11,12
azure.com-automation-dscConfiguration-2015-10-31-swagger.yaml,9,10,11
azure.com-automation-dscNode-2018-01-15-swagger.yaml,9,10,9,10,11,12,13
azure.com-automation-dscNodeConfiguration-2018-01-15-swagger.yaml,9,10
azure.com-automation-dscNodeCounts-2018-01-15-swagger.yaml,10
azure.com-automation-hybridRunbookWorkerGroup-2015-10-31-swagger.yaml,9,10
azure.com-automation-job-2015-10-31-swagger.yaml,9,10,11,11,11,11,11,12,11
azure.com-automation-job-2017-05-15-preview-swagger.yaml,9,10,11,11,11,11,11,12,11
azure.com-automation-jobSchedule-2015-10-31-swagger.yaml,9,10
azure.com-automation-linkedWorkspace-2015-10-31-swagger.yaml,9
azure.com-automation-module-2015-10-31-swagger.yaml,9,10,11,12,13,13,11
azure.com-automation-python2package-2018-06-30-swagger.yaml,9,10
azure.com-automation-runbook-2018-06-30-swagger.yaml,9,10,11,11,12,12,13,13,13,14,13,12,11
azure.com-automation-schedule-2015-10-31-swagger.yaml,9,10
azure.com-automation-softwareUpdateConfiguration-2017-05-15-preview-swagger.yaml,9,10
azure.com-automation-softwareUpdateConfigurationMachineRun-2017-05-15-preview-swagger.yaml,9,10
azure.com-automation-softwareUpdateConfigurationRun-2017-05-15-preview-swagger.yaml,9,10
azure.com-automation-sourceControl-2017-05-15-preview-swagger.yaml,9,10
azure.com-automation-sourceControlSyncJob-2017-05-15-preview-swagger.yaml,11,12
azure.com-automation-sourceControlSyncJobStreams-2017-05-15-preview-swagger.yaml,13,14
azure.com-automation-variable-2015-10-31-swagger.yaml,9,10
azure.com-automation-watcher-2015-10-31-swagger.yaml,9,10,11,11
azure.com-automation-webhook-2015-10-31-swagger.yaml,9,10,10
azure.com-azsadmin-AcquiredPlan-2015-11-01-swagger.yaml,7,8
azure.com-azsadmin-acquisitions-2019-08-08-preview-swagger.yaml,7
azure.com-azsadmin-ActionPlan-2019-01-01-swagger.yaml,7,8
azure.com-azsadmin-ActionPlanOperation-2019-01-01-swagger.yaml,9,10
azure.com-azsadmin-Activation-2016-01-01-swagger.yaml,7,8
azure.com-azsadmin-Alert-2016-05-01-swagger.yaml,9,10,11
azure.com-azsadmin-ApplicationOperationResults-2016-05-01-swagger.yaml,9,10
azure.com-azsadmin-AzureBridge-2016-01-01-swagger.yaml,3
azure.com-azsadmin-Backup-2018-09-01-swagger.yaml,3
azure.com-azsadmin-BackupLocations-2018-09-01-swagger.yaml,7,8,9
azure.com-azsadmin-Backups-2018-09-01-swagger.yaml,9,10,11
azure.com-azsadmin-blobServices-2015-12-01-preview-swagger.yaml,10,11,11
azure.com-azsadmin-Commerce-2015-06-01-preview-swagger.yaml,3,5,5
azure.com-azsadmin-CommerceAdmin-2015-06-01-preview-swagger.yaml,5
azure.com-azsadmin-Compute-2015-12-01-preview-swagger.yaml,3
azure.com-azsadmin-ComputeOperationResults-2016-05-01-swagger.yaml,9,10
azure.com-azsadmin-containers-2015-12-01-preview-swagger.yaml,11,11,11,11
azure.com-azsadmin-DelegatedProvider-2015-11-01-swagger.yaml,5,6
azure.com-azsadmin-DelegatedProviderOffer-2015-11-01-swagger.yaml,7,8
azure.com-azsadmin-Deployment-2019-01-01-swagger.yaml,3
azure.com-azsadmin-DirectoryTenant-2015-11-01-swagger.yaml,7,8
azure.com-azsadmin-DiskMigrationJobs-2018-07-30-preview-swagger.yaml,7,8,9
azure.com-azsadmin-Disks-2018-07-30-preview-swagger.yaml,7,8
azure.com-azsadmin-DownloadedProduct-2016-01-01-swagger.yaml,9,10
azure.com-azsadmin-Drive-2019-05-01-swagger.yaml,13,14
azure.com-azsadmin-EdgeGateway-2016-05-01-swagger.yaml,9,10
azure.com-azsadmin-EdgeGatewayPool-2016-05-01-swagger.yaml,9,10
azure.com-azsadmin-Fabric-2016-05-01-swagger.yaml,3
azure.com-azsadmin-FabricLocation-2016-05-01-swagger.yaml,7,8
azure.com-azsadmin-farms-2015-12-01-preview-swagger.yaml,7,8,9,9,9,10
azure.com-azsadmin-FileContainer-2019-01-01-swagger.yaml,7,8
azure.com-azsadmin-FileShare-2016-05-01-swagger.yaml,9,10
azure.com-azsadmin-Gallery-2015-04-01-swagger.yaml,3
azure.com-azsadmin-GalleryItem-2015-04-01-swagger.yaml,5,6
azure.com-azsadmin-InfraRole-2016-05-01-swagger.yaml,9,10,11
azure.com-azsadmin-InfraRoleInstance-2016-05-01-swagger.yaml,9,10,11,11,11,11
azure.com-azsadmin-InfrastructureInsights-2016-05-01-swagger.yaml,3
azure.com-azsadmin-IpPool-2016-05-01-swagger.yaml,9,10
azure.com-azsadmin-KeyVault-2017-02-01-preview-swagger.yaml,3
azure.com-azsadmin-LoadBalancers-2015-06-15-swagger.yaml,5
azure.com-azsadmin-Location-2015-11-01-swagger.yaml,5,6,8
azure.com-azsadmin-LogicalNetwork-2016-05-01-swagger.yaml,9,10
azure.com-azsadmin-LogicalSubnet-2016-05-01-swagger.yaml,11,12
azure.com-azsadmin-MacAddressPool-2016-05-01-swagger.yaml,9,10
azure.com-azsadmin-Manifest-2015-11-01-swagger.yaml,5,6
azure.com-azsadmin-Network-2015-06-15-swagger.yaml,3,5,5,3,5
azure.com-azsadmin-NetworkOperationResults-2016-05-01-swagger.yaml,9,10
azure.com-azsadmin-Offer-2015-11-01-swagger.yaml,3,4,1
azure.com-azsadmin-OfferDelegation-2015-11-01-swagger.yaml,9,10
azure.com-azsadmin-Operations-2016-05-01-swagger.yaml,10,10
azure.com-azsadmin-Plan-2015-11-01-swagger.yaml,5,7,8,9,9
azure.com-azsadmin-PlatformImages-2015-12-01-preview-swagger.yaml,8,16
azure.com-azsadmin-Product-2016-01-01-swagger.yaml,9,10,11
azure.com-azsadmin-ProductDeployment-2019-01-01-swagger.yaml,7,8,9,9,9,9,9,9
azure.com-azsadmin-ProductPackage-2019-01-01-swagger.yaml,7,8
azure.com-azsadmin-ProductSecret-2019-01-01-swagger.yaml,9,10,11,11
azure.com-azsadmin-PublicIpAddresses-2015-06-15-swagger.yaml,5
azure.com-azsadmin-queueServices-2015-12-01-preview-swagger.yaml,10,11,11
azure.com-azsadmin-Quotas-2019-08-08-preview-swagger.yaml,7,8
azure.com-azsadmin-RegionHealth-2016-05-01-swagger.yaml,7,8
azure.com-azsadmin-ResourceHealth-2016-05-01-swagger.yaml,11,12
azure.com-azsadmin-ScaleUnit-2016-05-01-swagger.yaml,9,10,11,11
azure.com-azsadmin-ScaleUnitNode-2016-05-01-swagger.yaml,9,10,11,11,11,11,11,11
azure.com-azsadmin-ServiceHealth-2016-05-01-swagger.yaml,9,10
azure.com-azsadmin-shares-2015-12-01-preview-swagger.yaml,9,10,11,11
azure.com-azsadmin-SlbMuxInstance-2016-05-01-swagger.yaml,9,10
azure.com-azsadmin-storage-2019-08-08-preview-swagger.yaml,3
azure.com-azsadmin-storageaccounts-2019-08-08-preview-swagger.yaml,7,7,8,9
azure.com-azsadmin-StorageOperationResults-2016-05-01-swagger.yaml,9,10
azure.com-azsadmin-StoragePool-2016-05-01-swagger.yaml,11,12
azure.com-azsadmin-StorageSubSystem-2018-10-01-swagger.yaml,11,12
azure.com-azsadmin-StorageSystem-2016-05-01-swagger.yaml,9,10
azure.com-azsadmin-Subscriptions-2015-11-01-swagger.yaml,1,2
azure.com-azsadmin-tableServices-2015-12-01-preview-swagger.yaml,10,11,11
azure.com-azsadmin-Update-2016-05-01-swagger.yaml,3
azure.com-azsadmin-UpdateLocations-2016-05-01-swagger.yaml,8
azure.com-azsadmin-UpdateRuns-2016-05-01-swagger.yaml,9,10,11,12,13
azure.com-azsadmin-VirtualNetworks-2015-06-15-swagger.yaml,5
azure.com-azsadmin-VMExtensions-2015-12-01-preview-swagger.yaml,8,14
azure.com-azsadmin-Volume-2019-05-01-swagger.yaml,13,14
azure.com-azure-kusto-2017-09-07-privatepreview-swagger.yaml,3,5,7,5,7,8,9,9,10,11,11,11,12,11,11,9,9,9
azure.com-azure-kusto-2018-09-07-preview-swagger.yaml,3,5,7,5,7,8,9,9,10,11,11,11,12,11,11,9,9,9
azure.com-azure-kusto-2019-11-09-swagger.yaml,3,5,7,5,7,8,9,10,9,9,9,10,11,11,11,11,11,12,11,11,12,11,9,9,9,9,10,9,9,9
azure.com-azureactivedirectory-2017-04-01-swagger.yaml,3,4,3,3
azure.com-azuredata-2017-03-01-preview-swagger.yaml,3,5,7,8,9,10
azure.com-azurestack-AzureStack-2017-06-01-swagger.yaml,3
azure.com-azurestack-CustomerSubscription-2017-06-01-swagger.yaml,9,10
azure.com-azurestack-Product-2017-06-01-swagger.yaml,9,11,10,11,11,11
azure.com-azurestack-Registration-2017-06-01-swagger.yaml,7,8,9
azure.com-batch-BatchManagement-2019-08-01-swagger.yaml,3,5,7,7,7,8,9,10,11,12,13,9,10,11,9,9,10,11,11,9,9
azure.com-batch-BatchService-2019-08-01.10.0-swagger.yaml,1,2,1,1,2,1,2,3,3,3,3,3,3,4,5,6,5,5,5,3,1,2,3,3,3,3,1,1,1,1,2,3,3,3,3,4,5,5,5,6,5,5,5,5,5,5,6,3,3,3,3,1,1
azure.com-batchai-BatchAI-2018-05-01-swagger.yaml,3,7,5,7,8,9,10,11,9,10,11,12,13,13,13,9,10
azure.com-billing-2019-10-01-preview-swagger.yaml,3,4,5,6,5,5,6,8,7,7,8,7,8,7,7,7,9,9,10,7,8,7,8,9,9,10,9,10,9,10,11,11,9,9,9,9,10,11,11,11,9,9,10,7,8,11,7,8,9,7,8,5,6,5,6,5,7,8,5,5,6,7,7,8,8,7,8,7,5,6,5,6,5,5,5,5,5,3,3,4,5,5,5,3,8,6
azure.com-blockchain-2018-06-01-preview-swagger.yaml,3,5,8,7,7,5,7,8,9,9,9,9,10,11,11
azure.com-blueprint-assignmentOperation-2018-11-01-preview-swagger.yaml,6,7
azure.com-blueprint-blueprintAssignment-2018-11-01-preview-swagger.yaml,4,5,6
azure.com-blueprint-blueprintDefinition-2018-11-01-preview-swagger.yaml,4,5,6,7,6,7,8,9
azure.com-botservice-2018-07-12-swagger.yaml,3,3,3,5,5,7,8,10,11,9,10,11,9,7,8
azure.com-cdn-2019-12-31-swagger.yaml,3,3,3,5,5,5,5,7,8,9,9,10,11,11,12,13,13,11,11,12,11,12,11,11,11,11,9,9
azure.com-cdn-cdnwebapplicationfirewall-2019-06-15-preview-swagger.yaml,5,7,8
azure.com-cognitiveservices-2017-04-18-swagger.yaml,3,5,5,7,5,7,8,9,9,9,9
azure.com-cognitiveservices-AnomalyDetector-1.0-swagger.yaml,3,3,3
azure.com-cognitiveservices-AnomalyFinder-2.0-swagger.yaml,3,3
azure.com-cognitiveservices-BasicRegions-2017-08-30-swagger.yaml
azure.com-cognitiveservices-ComputerVision-1.0-swagger.yaml,1,1,1,1,3,1,1,1,2
azure.com-cognitiveservices-ContentModerator-1.0-swagger.yaml,4,5,6,6,7,4,5,6,6,7,5,5,5,5,5,6,7,6,7,8,8,8,8
azure.com-cognitiveservices-ExtendedRegions-2017-08-30-swagger.yaml
azure.com-cognitiveservices-Face-1.0-swagger.yaml,1,1,2,3,4,1,1,1,1,2,3,4,3,3,1,2,3,4,5,6,3,3,2,1,2,3,4,5,6,3,3,1,2,3,1
azure.com-cognitiveservices-FormRecognizer-2.0-preview-swagger.yaml,2,3,4,5,2,3,3,4
azure.com-cognitiveservices-FormRecognizerReceiptOcr-1.0-preview-swagger.yaml
azure.com-cognitiveservices-InkRecognizer-1.0-swagger.yaml,1
azure.com-cognitiveservices-LUIS-Authoring-2.0-swagger.yaml,2,2,2,3,2,2,2,2,3,3,3,3,3,3,3,3,4,5,5,6,7,8,7,8,5,6,7,8,7,8,5,6,5,7,8,5,5,5,6,7,8,7,5,5,6,5,5,5,6,7,8,7,8,5,6,7,7,5,5,7,5,6,7,8,7,8,5,5,6,5,6,5,6,5,7,8,6,5,7,8,6,5,5,5,1,5,5
azure.com-cognitiveservices-LUIS-Authoring-3.0-preview-swagger.yaml,2,2,2,3,2,2,2,2,3,3,3,3,3,3,3,3,4,5,5,6,7,8,7,8,5,6,7,8,7,8,5,6,5,7,8,5,5,5,6,7,7,7,8,7,5,5,6,5,5,5,6,8,7,8,5,6,7,7,7,5,5,7,5,6,7,8,7,8,5,5,6,5,6,5,7,8,6,5,7,8,6,5,5,5,1,5,5
